AVL,RB,B ONE,B FIVE,B TEN
32774,50,98,73,77
32022,49,104,76,73
32810,52,96,79,73
32392,50,96,75,78
31516,51,100,74,80
32724,53,101,82,71
31640,53,96,76,81
33634,55,103,77,76
32355,47,103,80,68
32298,51,100,74,70
33301,47,113,74,72
32809,54,96,75,69
33837,51,100,81,74
33035,47,103,82,74
32126,51,100,74,79
31649,50,106,77,68
32859,49,94,73,82
32315,51,97,74,69
32503,49,95,75,80
33573,49,99,78,77
32835,51,99,74,70
32315,49,94,68,68
32699,49,104,70,69
31995,52,98,69,71
34172,50,101,80,69
32671,48,100,75,69
31448,53,100,78,79
32975,48,94,75,70
31876,55,93,73,82
33259,47,95,71,73
31686,54,96,71,76
32089,52,102,73,76
32825,53,96,75,73
33745,49,97,69,76
32065,48,99,75,71
31699,47,98,74,69
32241,48,98,71,67
31908,49,96,82,75
33274,52,105,75,69
32269,51,102,76,74
32012,51,99,79,67
33002,48,93,76,77
32809,53,93,70,69
33190,47,93,74,68
31401,52,97,76,73
33128,53,99,80,82
32463,47,93,74,74
32571,50,97,71,76
32879,49,95,69,78
31873,52,91,70,66
33256,53,110,74,77
32553,49,94,80,73
31883,51,98,73,74
31535,52,110,74,74
32502,53,93,72,72
32163,48,94,73,70
32538,50,95,76,71
31446,48,98,75,66
32229,51,93,78,81
33311,49,100,79,70
32024,52,97,74,69
32163,51,92,72,69
31944,51,99,71,73
30594,50,105,72,75
32726,54,95,85,70
33130,53,94,77,71
32370,51,96,70,65
31054,49,104,72,65
31841,50,91,81,80
31899,51,102,80,71
32612,51,95,67,70
32406,50,93,74,67
31855,52,96,70,69
32874,47,98,75,72
31303,52,96,67,66
32131,52,96,78,67
31767,52,97,74,72
32548,49,103,72,66
32354,52,101,73,71
31418,52,94,74,71
31721,52,98,76,74
32672,51,94,65,65
32323,52,98,79,79
32735,50,99,75,78
31539,51,97,78,78
31702,52,96,78,77
31362,49,94,73,73
32368,52,101,79,70
30766,52,92,74,68
31296,54,98,82,78
32646,52,93,85,72
33684,52,97,68,67
32562,54,97,72,75
31487,52,96,76,67
32382,52,94,70,63
33478,53,89,84,71
32195,52,89,70,68
31917,52,100,72,88
32389,52,100,68,72
31193,50,96,78,78
32280,49,97,72,70
31286,51,99,76,76
32203,48,96,65,71
32206,53,103,84,76
33205,50,98,71,74
32111,51,90,73,70
32473,48,100,72,69
31503,50,99,77,75
32646,51,95,74,74
32426,50,89,75,66
32265,47,101,74,75
32228,53,93,71,68
32044,49,92,71,70
31362,51,97,73,72
33088,49,88,70,70
31450,50,96,76,71
33215,51,98,73,74
32473,51,94,70,76
31766,48,91,81,66
33679,53,93,74,78
32809,48,106,80,69
30814,50,101,75,69
32215,47,96,71,74
32025,53,93,80,75
31419,49,108,73,81
30990,50,96,75,70
32878,51,96,71,68
31658,51,101,68,77
30984,49,96,74,67
31885,51,96,66,63
31945,50,97,65,70
31432,48,97,79,76
30938,50,100,78,71
31076,54,105,76,68
30505,48,94,73,71
32089,52,96,73,75
32062,55,97,74,69
32266,50,100,79,78
31991,50,94,75,69
32830,49,92,72,69
32763,54,95,79,77
32810,50,93,72,66
31638,50,95,77,78
32656,47,95,70,72
31732,49,97,71,75
31859,52,100,81,66
31575,48,96,74,77
31971,47,92,72,67
30854,51,98,74,70
30403,53,91,73,77
32332,48,95,71,80
32075,47,93,68,77
32305,48,98,69,74
32235,49,98,77,70
32985,54,104,76,71
32219,45,93,70,72
32083,49,96,73,75
31462,52,91,74,73
31736,52,98,77,78
31687,49,99,80,77
32513,47,98,75,70
32026,52,101,77,69
32114,54,98,74,74
31108,52,104,81,73
32384,51,103,71,73
30722,49,100,70,73
31222,57,96,71,63
30962,49,101,71,74
32219,49,101,69,77
32241,49,95,75,78
31124,53,95,69,71
30423,51,98,76,66
31622,52,92,78,71
32068,55,103,87,77
31806,49,94,70,80
31360,49,101,78,70
31383,52,95,75,73
31576,51,100,79,71
32204,50,94,73,69
30177,50,106,72,75
31146,53,94,76,73
29944,51,97,68,76
32579,51,99,72,72
30216,49,90,72,80
32014,52,94,74,71
31347,51,101,85,68
30271,53,98,67,69
30638,51,98,84,70
30149,49,93,74,75
31610,50,93,79,72
31341,54,98,78,67
31448,50,100,76,80
31310,53,97,70,78
31407,49,90,72,73
31339,50,96,75,73
31734,48,101,82,73
32131,52,98,70,74
31907,48,99,73,73
31254,50,93,72,69
33187,50,101,74,73
31446,50,98,66,69
30991,46,92,76,74
31441,48,101,74,69
32101,51,91,71,75
32149,52,93,70,74
30482,51,100,74,71
31155,48,104,77,71
29211,52,104,83,74
30217,52,94,69,72
31917,55,98,80,75
29799,48,90,75,72
31579,51,97,71,70
31144,50,95,80,77
32042,47,103,68,67
30920,49,94,67,72
31149,49,96,75,79
31332,49,102,73,68
31839,50,100,70,69
30465,56,100,76,69
32009,53,100,70,75
31204,50,106,70,69
31666,53,85,71,66
30213,52,102,78,70
30988,48,104,69,78
32110,53,94,75,72
32177,52,104,72,70
31007,50,106,70,69
31077,46,93,68,67
32089,52,98,72,68
30863,55,97,74,65
32378,51,98,74,71
32230,51,103,77,77
29961,51,99,67,65
31530,49,100,72,70
29784,47,93,70,74
31075,55,93,71,77
31368,49,98,75,75
31864,51,94,72,73
30831,50,98,70,71
30438,50,95,69,71
31483,50,99,70,68
31164,50,95,72,70
31690,47,97,72,79
31283,49,99,77,72
31773,50,92,74,78
31043,49,103,80,71
30439,54,95,73,69
30642,47,100,79,72
31622,49,94,68,67
31473,51,95,67,75
30102,51,99,73,80
30661,50,102,75,68
30907,52,97,70,67
30181,48,98,80,76
30003,49,103,73,81
30745,51,99,72,76
31924,52,97,71,73
29212,49,101,77,74
32484,50,94,76,68
30592,48,103,78,73
30091,50,94,77,78
29794,49,104,70,80
31268,48,96,75,74
30324,52,97,79,72
29121,51,113,72,76
30863,50,87,72,65
29997,52,97,78,74
30374,50,96,67,65
30865,47,98,78,74
31070,53,97,77,72
30116,52,96,71,65
30929,47,102,75,72
31071,49,96,70,76
29912,50,103,72,72
30118,49,101,68,67
30717,52,94,72,67
30670,52,97,70,75
30165,52,90,75,75
31847,51,96,74,74
31387,53,96,64,68
30542,49,93,71,66
30201,50,100,69,73
32614,51,97,72,72
30153,47,101,73,74
31169,53,94,73,72
30054,49,101,78,73
31330,52,89,64,72
29791,51,103,74,72
29723,48,95,78,74
30954,47,90,62,64
31362,48,89,76,66
29691,48,86,70,65
30106,50,102,72,76
30954,51,96,70,68
30916,54,90,78,67
32568,55,94,74,70
31770,49,97,70,68
31025,47,96,75,75
31005,48,98,73,72
29850,54,99,79,72
31406,49,99,76,72
30285,52,98,86,74
30950,51,92,70,71
29580,48,103,70,81
30445,51,108,74,77
30125,48,94,77,76
30484,50,93,69,74
31612,51,98,76,75
30141,51,95,75,79
29956,51,98,70,68
31057,49,104,75,68
29986,51,93,80,73
31054,51,94,72,77
29886,51,105,68,71
31568,50,108,73,73
29600,48,108,76,76
29184,50,97,70,73
30985,46,96,74,78
29735,53,98,70,70
29809,54,104,76,81
31004,49,98,71,73
30049,50,94,72,70
30486,54,101,72,70
29687,47,97,73,73
29533,49,98,78,74
31200,53,90,70,69
31326,49,91,74,70
29325,51,91,73,77
31018,46,96,72,72
29678,51,100,74,72
29903,47,94,76,77
30561,52,98,68,69
31091,48,96,72,69
30661,50,95,69,74
30517,50,98,75,76
30095,48,99,70,66
30133,51,103,69,78
30461,53,101,72,69
30143,50,98,67,72
29361,55,105,77,78
31079,52,100,73,76
30755,51,100,75,69
29972,49,102,77,79
30113,53,98,69,65
30615,46,92,69,66
31093,53,94,70,67
28712,45,92,65,71
29449,49,98,70,77
31018,49,94,68,66
29134,50,98,73,76
31139,52,106,78,71
31236,47,97,79,79
30474,49,103,73,71
30803,51,101,81,74
29735,52,100,71,64
30733,48,98,70,71
29836,51,94,68,79
29663,54,101,70,75
31844,55,99,75,72
30455,49,95,74,70
30722,48,94,69,73
29608,46,95,68,67
30464,52,91,71,70
28685,51,91,73,71
30841,48,97,72,77
30979,52,106,72,71
29000,51,105,68,81
29955,51,97,78,68
30964,57,104,71,74
29311,49,92,72,67
29716,53,96,76,73
28836,53,97,68,75
30137,51,104,75,79
29426,50,101,74,71
29880,52,99,69,71
30251,53,97,71,69
30671,49,106,76,70
30312,50,98,72,79
31148,50,99,69,70
28549,53,99,72,70
30477,50,96,66,68
29222,50,103,71,71
31178,53,100,68,65
29861,52,91,70,68
30217,51,93,69,67
29965,55,91,75,69
29803,51,103,74,71
28711,50,93,69,65
29077,49,97,77,71
29871,47,96,74,74
29037,51,100,68,74
30601,51,110,78,66
29014,50,90,66,63
29923,49,97,80,67
31165,50,91,77,68
30250,52,94,68,68
30087,51,95,76,70
30525,48,94,73,68
30048,54,100,78,75
29483,52,102,77,76
29553,52,100,69,66
29518,50,92,65,63
29472,51,97,76,90
30001,51,97,70,69
29640,51,93,67,80
30081,49,93,80,73
29118,53,100,73,71
29488,51,96,74,75
30336,51,98,71,72
28958,50,93,68,70
29841,52,91,76,67
29303,53,92,75,72
31021,48,97,76,74
29684,52,97,74,73
30243,49,102,72,72
29426,53,93,69,68
31134,47,112,73,75
28477,53,95,73,70
29274,49,100,71,70
31129,55,97,72,70
30046,51,100,73,74
29391,52,94,74,71
29815,50,94,69,75
30564,52,96,71,68
29145,51,105,81,75
28793,52,96,70,71
29493,50,104,74,66
28748,50,96,75,68
29258,51,101,71,70
29621,55,99,68,78
29617,51,103,77,75
29165,50,95,85,72
28955,52,95,68,71
28676,51,100,80,75
28833,50,92,72,71
29614,49,99,78,77
29918,48,100,72,72
30115,49,88,69,72
29723,53,101,74,76
29519,48,98,73,78
29310,49,89,71,62
29254,49,96,76,70
29845,50,90,65,68
29608,50,104,74,77
29287,48,93,69,65
30266,50,95,74,72
29853,48,96,75,69
31019,50,91,73,69
29394,48,100,76,79
29289,54,97,74,69
29196,51,92,75,80
29313,52,92,75,74
29227,49,108,68,71
29400,50,95,67,67
29256,50,90,69,72
28011,52,92,73,69
28841,53,105,72,76
28975,51,97,73,77
28131,49,96,73,76
30350,52,98,76,69
29607,49,102,67,71
29323,49,96,72,67
29686,47,94,75,69
29224,53,102,70,74
28871,54,97,71,77
29466,50,99,73,75
28259,51,89,72,67
29046,49,99,79,71
28908,47,96,76,74
29991,50,101,71,73
28803,51,90,73,73
27270,53,99,72,70
27727,48,96,71,73
29313,53,92,67,72
27551,46,105,73,79
29665,52,94,75,71
28626,52,103,76,73
29730,48,99,69,79
28986,45,94,77,72
29487,47,97,74,72
29934,51,98,70,64
29279,51,103,73,72
28327,49,92,70,72
28194,49,93,71,78
29827,54,96,73,71
29484,49,91,72,70
30125,54,95,70,78
29369,48,98,72,71
28997,51,89,66,67
29058,53,91,81,74
29200,52,97,64,73
28879,48,96,72,73
27731,49,93,71,71
28618,49,94,68,69
30176,54,99,70,67
29050,52,101,70,79
29261,50,91,67,74
29099,50,96,77,73
30557,56,99,74,75
28394,53,100,74,73
28073,51,96,69,67
28729,49,92,72,71
29379,46,94,68,67
28980,49,97,75,80
29437,50,97,78,78
29012,51,91,74,74
29295,52,99,68,66
28540,48,99,73,80
29206,49,95,75,70
28871,51,94,70,74
28821,52,103,73,76
30353,55,100,74,79
28437,51,104,73,66
28993,52,95,80,76
28543,51,100,70,78
28482,48,97,70,73
28890,49,87,65,75
30232,54,103,67,71
29007,52,107,78,72
30017,53,94,65,74
28978,51,95,80,70
28640,51,92,67,72
29073,53,99,75,79
28656,53,90,67,66
28968,46,100,67,70
28135,51,101,71,73
28871,52,93,76,70
28682,53,96,68,71
28497,50,101,72,73
29399,50,100,78,79
28031,51,99,73,73
29908,51,100,74,68
29525,51,89,72,70
28572,47,95,70,71
28792,53,95,70,66
28932,50,94,68,71
29978,49,97,77,73
28662,49,95,73,64
28662,53,102,73,72
28371,49,97,72,75
28614,48,104,74,69
27140,52,97,71,77
29415,51,92,70,70
29958,47,93,70,68
27783,50,90,66,67
29168,50,94,73,71
27354,51,95,73,67
28292,51,96,77,80
28310,50,96,75,75
29262,51,103,74,71
26772,52,99,70,67
28948,50,100,75,66
29407,50,94,76,79
29326,51,94,67,71
27665,54,98,68,73
28822,48,96,71,75
28411,49,100,67,74
29234,50,101,73,72
29101,48,100,75,76
28117,48,90,74,79
28478,50,97,70,68
28499,49,101,77,78
28558,48,116,76,74
28473,50,91,75,71
28533,49,90,72,67
28375,53,97,68,76
29327,48,97,79,74
29047,51,97,74,73
28119,51,90,67,70
27778,50,93,66,70
27957,50,96,78,74
28249,52,98,68,70
27977,49,104,68,68
29141,52,101,68,72
28770,50,95,74,77
28155,53,100,76,81
28442,51,96,64,71
28780,49,97,71,62
28975,50,98,79,71
28705,51,97,72,72
28281,50,95,79,68
28334,54,95,70,71
30156,48,99,69,72
28218,50,95,66,72
28705,52,95,70,68
29052,53,93,68,70
28154,53,98,67,80
27236,49,90,70,69
28488,55,98,77,69
28059,51,110,69,69
29017,51,96,66,67
28273,51,98,76,78
29109,51,97,66,69
28143,51,93,71,69
29135,48,95,76,73
28970,50,93,65,69
28101,54,96,71,73
28078,50,90,67,69
27260,50,98,72,73
27901,47,90,72,68
28615,50,93,65,65
28109,48,99,75,77
28057,50,91,74,68
29013,50,99,75,70
28248,50,103,71,74
28303,51,99,71,72
27364,48,91,70,71
28126,51,97,67,72
28438,56,90,69,65
28250,50,90,70,72
28897,50,90,68,70
29154,53,87,67,66
27870,52,98,66,71
27763,52,104,72,73
27639,48,92,74,76
27969,53,103,74,75
27494,50,99,67,70
28407,49,102,71,82
28613,52,99,75,70
28663,50,97,70,72
28109,53,91,67,67
28360,51,101,71,69
27739,50,110,69,70
27973,49,95,77,71
28624,51,100,69,71
28046,52,92,67,69
28437,46,99,80,74
28750,49,89,76,71
27988,53,95,75,69
27846,53,99,75,71
28186,48,93,70,65
26737,50,97,67,84
27970,48,100,67,68
29100,51,94,70,78
27275,49,100,68,77
28776,50,99,75,77
28701,51,98,75,66
27794,49,96,74,72
27710,54,103,68,70
27837,53,92,67,68
28828,51,94,65,68
28450,50,90,67,80
28237,53,85,65,70
27995,48,103,70,66
28188,52,94,70,65
27638,52,98,67,72
28261,52,97,69,65
29170,50,96,67,70
28203,52,92,72,77
29304,52,101,64,68
28047,49,91,74,62
27929,49,90,73,72
28766,50,93,71,72
28471,51,98,66,71
28754,51,95,69,67
28418,49,90,73,69
27934,54,89,76,76
28006,51,86,70,68
27539,51,95,68,70
27463,52,95,75,75
28268,52,98,76,65
28284,53,94,71,67
28405,48,92,70,74
28618,49,104,67,71
27163,55,103,70,70
28476,52,102,79,73
28692,54,106,73,67
27111,52,86,66,60
27183,48,87,71,80
26927,51,99,72,66
28541,55,99,73,78
26709,50,100,74,71
28503,48,98,73,72
27193,55,99,75,76
28213,55,95,73,66
28377,52,98,72,70
28080,54,94,80,71
27621,52,96,77,73
28385,47,93,71,64
27003,49,99,69,70
28059,49,111,74,78
28256,49,97,72,75
28480,51,93,75,76
27988,52,92,74,67
28151,53,96,69,73
27014,53,90,78,69
27147,50,100,74,63
27850,55,92,64,65
28063,48,101,69,74
27393,54,97,70,65
27967,52,92,78,73
27568,53,100,76,87
28309,48,102,73,70
27443,53,101,69,79
27955,50,101,78,75
27259,53,94,72,68
28375,53,95,77,69
28341,51,96,69,77
28223,49,94,70,70
27938,53,100,72,80
26950,48,93,66,78
27813,49,94,75,75
26862,52,103,71,80
27498,48,91,67,68
28287,52,101,76,79
28099,48,105,77,67
27940,53,95,66,70
27379,49,97,73,84
26740,52,97,71,72
26781,48,99,70,75
27391,53,94,74,67
27210,49,89,70,69
26579,49,91,69,69
27845,54,97,75,74
27526,54,93,69,74
28297,52,91,70,67
27771,51,95,68,69
26822,49,92,75,74
26595,47,98,68,74
27518,53,86,65,67
27190,52,94,72,67
26875,50,102,70,74
27549,46,97,71,71
27970,52,106,72,80
27556,52,104,66,69
27234,52,97,73,70
27584,50,94,66,70
27894,49,94,73,77
27128,54,103,72,75
28239,49,102,65,73
27163,52,89,68,75
26758,49,100,69,83
28334,49,92,69,75
27333,54,107,70,77
27299,52,93,66,72
26609,46,104,71,76
27854,53,92,68,75
26652,49,92,67,75
27153,51,92,68,70
27932,51,95,75,77
26626,51,98,71,77
26555,50,87,66,62
27313,52,92,71,77
27553,48,87,72,64
27394,49,97,66,70
27253,54,94,68,77
26532,49,94,71,72
27732,46,89,64,61
27181,49,90,69,67
28063,49,95,69,73
28481,51,109,78,68
27125,53,108,75,69
26673,51,94,75,67
26836,47,93,79,70
26680,46,94,67,69
27825,52,99,73,73
27145,50,97,71,83
27189,50,87,70,64
26022,44,107,71,76
26308,53,94,72,77
26897,51,106,69,81
27772,51,94,66,68
27564,51,98,70,71
26939,53,99,67,64
26706,51,99,73,72
27576,53,98,68,69
26776,52,96,69,69
27737,50,105,71,67
25842,49,90,79,74
26786,53,98,68,71
26914,48,93,69,70
26929,53,92,69,69
26095,53,106,67,66
28068,49,95,71,73
26196,48,103,81,76
26740,55,105,72,72
26613,47,107,73,79
26791,50,104,71,74
27540,52,92,70,67
26836,52,97,76,72
26949,50,91,73,76
26941,53,86,72,63
26393,48,105,68,69
26364,51,102,69,70
27649,48,98,73,73
27099,47,91,70,78
26810,49,96,67,70
27440,51,95,75,77
26753,50,95,68,67
27637,52,98,71,74
27601,55,98,69,82
27365,50,94,65,68
27032,52,93,69,62
27609,51,96,73,71
25771,49,98,71,76
28308,51,97,68,70
27069,51,94,75,68
27281,51,87,65,65
26583,54,106,71,73
27726,52,106,73,73
25853,52,88,67,80
26628,57,101,68,73
27700,48,94,73,91
26313,51,92,74,73
26651,46,94,72,72
26705,56,104,72,72
27120,48,95,72,65
26497,48,89,75,70
26786,50,94,69,68
27828,51,97,64,73
26757,54,94,62,62
26889,49,93,71,75
25719,51,92,69,60
26615,48,96,76,71
26496,47,100,65,72
26767,53,92,75,71
27337,51,89,71,67
27379,53,99,72,70
26985,48,90,72,64
27166,54,95,71,80
27207,49,98,73,74
27686,52,96,69,69
26298,52,95,75,70
27270,52,97,74,81
26592,52,95,72,71
26816,50,90,71,65
28315,50,92,73,73
25121,52,90,78,71
26759,51,98,70,67
26102,51,89,69,65
27635,51,94,66,69
25324,49,90,73,69
26672,50,89,70,65
26235,56,103,69,73
27396,49,100,76,80
26707,49,92,76,69
27211,50,96,78,76
27962,53,95,70,84
26270,47,91,71,67
26312,53,105,69,88
26285,52,92,67,66
26796,52,103,83,75
27572,50,87,68,66
26679,50,96,70,74
27141,52,92,71,77
26811,51,100,78,69
26910,50,95,72,68
27113,49,93,66,69
26942,54,95,73,74
27173,54,95,69,77
27059,51,93,68,69
26558,46,90,70,77
26225,50,104,73,83
27183,48,94,69,72
26630,49,92,71,64
24876,57,94,75,76
25390,51,98,71,70
27032,45,101,70,74
26950,50,101,71,73
27828,50,96,69,74
26953,55,93,78,71
26685,48,100,71,63
26417,50,104,76,70
26091,51,98,68,68
25877,51,102,65,70
26088,47,97,70,73
25274,50,99,66,69
27365,51,99,66,76
26277,53,86,64,64
25891,49,98,72,78
26031,50,106,72,81
26490,51,90,62,65
26765,50,101,67,64
27753,48,93,67,72
26642,49,89,71,76
26366,49,94,71,68
26908,49,98,75,75
26359,53,94,77,71
26118,53,93,69,69
26052,52,93,70,75
25751,48,91,68,64
26248,52,93,69,63
26980,52,92,67,66
26941,50,90,68,64
26754,47,96,66,74
26785,49,97,72,66
25409,50,90,77,68
25840,52,96,67,72
26198,48,100,76,74
25517,52,99,72,70
26414,49,94,64,76
25717,50,96,69,64
27014,51,94,70,66
26954,52,100,71,72
27378,48,102,71,67
26615,51,94,64,74
26471,53,96,70,76
26156,49,91,74,79
26639,51,90,73,66
26708,48,91,64,69
26585,51,96,71,73
25750,48,91,76,74
25686,49,94,72,72
26341,51,103,74,78
26803,49,96,73,70
26615,51,100,71,67
25980,51,100,68,65
25499,48,85,66,65
25655,53,102,65,72
25940,47,93,73,71
26351,49,89,72,72
26251,46,95,77,80
25025,52,94,69,68
26208,51,92,59,63
24900,51,91,71,62
26773,51,97,70,76
25161,55,92,65,76
25916,49,89,67,73
26108,49,96,68,71
25317,50,88,71,68
25662,49,96,70,69
26395,50,89,67,72
26164,49,92,69,67
25506,53,103,64,69
25992,49,98,71,69
24949,50,95,69,70
25413,46,95,70,70
25953,51,92,77,68
27021,50,92,72,67
27042,49,89,75,63
25671,56,94,73,74
26028,47,99,72,66
26154,52,101,67,75
25823,48,96,70,77
26630,51,100,71,73
26054,51,95,74,67
26612,49,88,64,65
26526,50,98,67,67
27415,49,96,72,74
26597,50,105,75,73
25759,56,99,73,65
25154,50,97,73,68
25407,50,98,71,70
26166,52,93,67,70
25996,53,98,72,69
26993,51,99,73,71
25736,51,97,65,75
24824,53,91,66,69
25400,50,91,71,73
26141,49,99,73,75
25922,50,99,72,76
25819,52,95,68,66
26227,50,104,71,72
26028,50,101,64,67
25698,50,95,74,72
26112,52,101,69,77
25672,50,95,70,74
26437,48,88,68,69
24733,52,96,75,80
24971,54,101,71,75
25512,52,97,71,71
25226,49,109,74,67
26170,53,92,72,67
25916,53,95,66,71
25067,51,94,67,65
26096,54,94,65,70
26378,51,94,68,70
26109,47,92,67,70
26655,49,99,66,72
25064,49,97,68,70
26876,51,98,64,72
25934,50,95,72,77
26329,48,91,69,63
26708,49,97,71,69
24841,49,94,70,68
25580,50,114,73,67
25661,52,89,66,67
25511,51,99,69,74
26015,47,95,75,74
25084,50,97,62,65
25052,52,88,67,66
25547,47,98,69,71
24769,46,98,73,63
26821,51,96,72,68
24754,51,95,66,68
25966,51,99,79,70
26830,54,98,68,70
25051,52,95,73,71
23927,50,100,77,70
26085,51,101,69,68
25958,51,92,64,66
25604,51,94,67,72
25906,53,90,66,71
25141,49,94,68,75
25196,52,105,68,73
26640,48,98,71,78
24901,52,90,70,64
26232,52,92,71,67
25288,46,95,68,65
25567,49,95,69,72
25963,52,105,68,64
26204,51,98,72,76
25683,54,95,72,69
25465,46,97,64,81
25380,48,94,73,70
25710,49,91,71,71
25503,51,95,73,78
25792,48,99,69,68
26433,50,103,67,69
26173,52,96,70,72
24733,51,94,73,67
25961,55,98,68,73
25209,47,94,68,73
24652,50,85,64,63
25137,50,95,74,68
26673,51,93,66,72
26196,46,96,74,75
26107,54,95,71,67
24392,51,95,73,68
25383,51,90,68,70
26580,51,93,75,69
25646,48,92,68,65
25126,48,95,68,64
25757,52,95,72,73
25252,51,88,68,66
25745,55,92,64,68
25475,48,93,71,72
26214,48,89,69,64
25398,52,88,62,77
25163,53,90,70,77
24540,49,96,65,74
25607,49,98,71,64
25209,50,92,67,73
25602,52,94,60,63
25404,52,103,73,67
26282,50,93,64,76
25333,48,101,70,78
24010,48,99,73,74
25442,50,93,71,72
25901,52,98,68,77
24630,49,100,66,74
25091,50,100,72,71
25649,47,90,74,72
23784,52,91,66,74
25699,51,102,68,64
24081,49,94,78,67
25633,51,94,75,69
25220,49,94,68,67
24972,51,106,68,71
24868,49,94,66,77
25870,50,103,70,68
24770,49,98,70,66
25121,50,100,71,78
25756,55,90,71,75
25694,51,96,66,66
25394,47,90,70,62
25685,49,93,65,74
25176,53,97,74,71
24599,52,99,63,69
25461,50,103,70,63
25650,53,89,69,70
24554,48,93,69,77
26131,51,96,70,73
25590,51,93,72,71
24798,54,90,67,65
25008,48,93,69,78
25391,48,95,67,73
25582,47,92,68,75
25378,46,91,70,61
24736,54,88,73,70
24451,51,90,71,71
24919,54,94,73,71
25094,47,91,65,66
24646,55,94,67,67
25504,47,88,67,71
24117,52,100,72,70
25944,48,103,69,80
24932,50,101,70,64
24801,46,96,70,67
24708,47,91,72,74
25516,50,95,70,73
25187,51,100,72,72
24945,52,93,70,66
24987,51,91,67,71
25518,48,90,65,69
25727,48,92,70,70
24906,53,88,71,74
24996,48,90,63,64
25770,49,88,72,76
25191,47,94,65,69
25126,50,89,68,64
24074,52,93,73,70
24863,56,89,67,62
25329,50,95,75,68
24866,53,97,75,63
24409,51,94,78,69
24340,50,103,74,71
25286,50,99,69,71
25120,50,93,65,73
25503,50,96,70,71
25463,53,97,66,80
25030,51,95,63,70
24665,52,101,73,67
25093,51,90,76,71
24308,48,97,67,82
24858,52,108,72,70
24945,50,95,73,71
25357,53,104,70,69
25484,52,96,70,76
25707,52,92,71,67
24195,47,93,62,64
25459,45,91,68,71
25013,53,93,63,78
25262,50,96,71,73
24597,51,100,71,69
25372,54,87,65,62
23838,53,92,71,76
24701,53,101,71,65
24243,51,93,73,69
24227,50,94,68,74
25368,52,101,74,76
24224,51,97,73,68
25020,52,93,68,74
24457,50,89,71,69
24758,48,97,67,75
23920,48,102,71,73
25824,52,92,74,67
23647,48,94,68,73
25197,54,92,68,81
24416,49,95,68,68
24951,51,97,68,62
25075,52,94,66,65
24495,48,90,71,68
24842,51,96,65,66
25059,49,96,70,65
23745,53,102,63,72
24228,51,94,68,74
24389,53,101,73,75
24359,50,101,76,69
24540,48,92,63,68
24718,49,92,70,70
24718,52,93,73,71
24049,49,100,73,73
25145,49,94,71,69
25482,50,100,73,71
24178,48,98,65,71
23892,47,93,74,70
24454,53,91,69,71
25675,50,105,71,71
24343,48,90,73,78
24749,51,95,68,68
24970,50,96,66,73
24639,47,96,69,69
23910,50,95,72,70
25103,51,86,68,70
24961,49,97,72,64
24467,53,94,66,71
25756,52,89,72,70
24750,45,95,65,65
23223,52,81,65,66
24382,51,93,73,70
25066,50,94,68,84
24669,51,95,72,70
24587,47,105,74,71
24966,52,95,79,70
24696,50,99,76,70
24665,52,91,72,70
25545,49,92,70,73
24394,51,99,69,65
24586,48,89,60,61
23763,50,95,69,71
24859,50,90,68,68
24857,49,95,65,72
24785,48,90,72,73
24953,51,93,67,70
24209,51,85,68,70
24545,48,90,66,79
24975,52,103,66,79
